query_id,query_type,best_match_label_any_rank_decomposition_no_rerank_12papers_2workers,best_match_label_any_rank_decomposition_rerank_10papers_2workers,best_match_label_any_rank_direct_no_rerank_12papers,best_match_label_any_rank_direct_rerank_10papers,best_match_label_any_rank_direct_rerank_10papers_3workers,best_match_label_any_rank_test_problem_answer_output,best_match_score_any_rank_decomposition_no_rerank_12papers_2workers,best_match_score_any_rank_decomposition_rerank_10papers_2workers,best_match_score_any_rank_direct_no_rerank_12papers,best_match_score_any_rank_direct_rerank_10papers,best_match_score_any_rank_direct_rerank_10papers_3workers,best_match_score_any_rank_test_problem_answer_output,ndcg_at_3_decomposition_no_rerank_12papers_2workers,ndcg_at_3_decomposition_rerank_10papers_2workers,ndcg_at_3_direct_no_rerank_12papers,ndcg_at_3_direct_rerank_10papers,ndcg_at_3_direct_rerank_10papers_3workers,ndcg_at_3_test_problem_answer_output,ndcg_at_5_decomposition_no_rerank_12papers_2workers,ndcg_at_5_decomposition_rerank_10papers_2workers,ndcg_at_5_direct_no_rerank_12papers,ndcg_at_5_direct_rerank_10papers,ndcg_at_5_direct_rerank_10papers_3workers,ndcg_at_5_test_problem_answer_output,num_returned_equipment_decomposition_no_rerank_12papers_2workers,num_returned_equipment_decomposition_rerank_10papers_2workers,num_returned_equipment_direct_no_rerank_12papers,num_returned_equipment_direct_rerank_10papers,num_returned_equipment_direct_rerank_10papers_3workers,num_returned_equipment_test_problem_answer_output,num_subproblems_run_decomposition_no_rerank_12papers_2workers,num_subproblems_run_decomposition_rerank_10papers_2workers,num_subproblems_run_direct_no_rerank_12papers,num_subproblems_run_direct_rerank_10papers,num_subproblems_run_direct_rerank_10papers_3workers,num_subproblems_run_test_problem_answer_output,paper_reranking_enabled_decomposition_no_rerank_12papers_2workers,paper_reranking_enabled_decomposition_rerank_10papers_2workers,paper_reranking_enabled_direct_no_rerank_12papers,paper_reranking_enabled_direct_rerank_10papers,paper_reranking_enabled_direct_rerank_10papers_3workers,paper_reranking_enabled_test_problem_answer_output,relaxed_found_anywhere_decomposition_no_rerank_12papers_2workers,relaxed_found_anywhere_decomposition_rerank_10papers_2workers,relaxed_found_anywhere_direct_no_rerank_12papers,relaxed_found_anywhere_direct_rerank_10papers,relaxed_found_anywhere_direct_rerank_10papers_3workers,relaxed_found_anywhere_test_problem_answer_output,relaxed_top1_correct_decomposition_no_rerank_12papers_2workers,relaxed_top1_correct_decomposition_rerank_10papers_2workers,relaxed_top1_correct_direct_no_rerank_12papers,relaxed_top1_correct_direct_rerank_10papers,relaxed_top1_correct_direct_rerank_10papers_3workers,relaxed_top1_correct_test_problem_answer_output,relaxed_top3_correct_decomposition_no_rerank_12papers_2workers,relaxed_top3_correct_decomposition_rerank_10papers_2workers,relaxed_top3_correct_direct_no_rerank_12papers,relaxed_top3_correct_direct_rerank_10papers,relaxed_top3_correct_direct_rerank_10papers_3workers,relaxed_top3_correct_test_problem_answer_output,run_status_decomposition_no_rerank_12papers_2workers,run_status_decomposition_rerank_10papers_2workers,run_status_direct_no_rerank_12papers,run_status_direct_rerank_10papers,run_status_direct_rerank_10papers_3workers,run_status_test_problem_answer_output,strict_found_anywhere_decomposition_no_rerank_12papers_2workers,strict_found_anywhere_decomposition_rerank_10papers_2workers,strict_found_anywhere_direct_no_rerank_12papers,strict_found_anywhere_direct_rerank_10papers,strict_found_anywhere_direct_rerank_10papers_3workers,strict_found_anywhere_test_problem_answer_output,strict_top1_correct_decomposition_no_rerank_12papers_2workers,strict_top1_correct_decomposition_rerank_10papers_2workers,strict_top1_correct_direct_no_rerank_12papers,strict_top1_correct_direct_rerank_10papers,strict_top1_correct_direct_rerank_10papers_3workers,strict_top1_correct_test_problem_answer_output,strict_top3_correct_decomposition_no_rerank_12papers_2workers,strict_top3_correct_decomposition_rerank_10papers_2workers,strict_top3_correct_direct_no_rerank_12papers,strict_top3_correct_direct_rerank_10papers,strict_top3_correct_direct_rerank_10papers_3workers,strict_top3_correct_test_problem_answer_output,top1_equipment_decomposition_no_rerank_12papers_2workers,top1_equipment_decomposition_rerank_10papers_2workers,top1_equipment_direct_no_rerank_12papers,top1_equipment_direct_rerank_10papers,top1_equipment_direct_rerank_10papers_3workers,top1_equipment_test_problem_answer_output,top1_match_label_decomposition_no_rerank_12papers_2workers,top1_match_label_decomposition_rerank_10papers_2workers,top1_match_label_direct_no_rerank_12papers,top1_match_label_direct_rerank_10papers,top1_match_label_direct_rerank_10papers_3workers,top1_match_label_test_problem_answer_output,top1_match_score_decomposition_no_rerank_12papers_2workers,top1_match_score_decomposition_rerank_10papers_2workers,top1_match_score_direct_no_rerank_12papers,top1_match_score_direct_rerank_10papers,top1_match_score_direct_rerank_10papers_3workers,top1_match_score_test_problem_answer_output,used_decomposition_decomposition_no_rerank_12papers_2workers,used_decomposition_decomposition_rerank_10papers_2workers,used_decomposition_direct_no_rerank_12papers,used_decomposition_direct_rerank_10papers,used_decomposition_direct_rerank_10papers_3workers,used_decomposition_test_problem_answer_output
c1_thermal_shift_assay,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,thermal shift assay instrument,,,,,,no_match,,,,,,0.0,,,,,,False
c_afm_nno_conduction_inhomogeneity,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,atomic force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
caTiO3_pe_loops,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,ferroelectric tester,,,,,,no_match,,,,,,0.0,,,,,,False
ca_hfo2_ferroelectric_test,specific,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
ca_hfo2_xrd_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4218038672742483,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,X-ray diffraction system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ca_sb2_torque_oscillations,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,torque magnetometry setup,,,,,,no_match,,,,,,0.0,,,,,,False
caferite_magnetism_local,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.6403662530558959,,,,,,0.6180299280149257,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,scanning SQUID microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cafm_destripe_method,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Conductive atomic force microscope (c-AFM),,,,,,no_match,,,,,,0.0,,,,,,False
cafm_destriping,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.6572885561341879,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,conductive atomic force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cafm_lrr_optimization,process_optimization,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Gwyddion,,,,,,no_match,,,,,,0.0,,,,,,False
calb_polycondensation_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7039180890341348,,,,,,0.7860137352654724,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,High-vacuum line / vacuum pump system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
camphoric_acid_polyester_structure_id,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Fourier transform infrared spectrometer,,,,,,no_match,,,,,,0.0,,,,,,False
cb-sn3-h2-rfa,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,1.0,,,,,,0.7435934797653384,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,retarding field analyzer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cbx-rfa-crossed-beam,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7462155048864012,,,,,,0.607646621830226,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,retarding field analyzer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cd-spectrometer-amm-chirality,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.38213576466483407,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,circular dichroism spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
chem202002810_scxrd,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,single-crystal X-ray diffractometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
chlorosome-2des-setup,specific,,,,,,no_equipment_returned,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,two-dimensional electronic spectroscopy (2DES) setup,,,,,,no_equipment_returned,,,,,,0.0,,,,,,False
chlorosome_structure_imaging,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5027986350243819,,,,,,0.47667357683104655,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cryo-electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
chromatin-labeling-setup,method_selection,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,super-resolution fluorescence microscopy system,,,,,,no_match,,,,,,0.0,,,,,,False
chromatin-srm-method,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,super-resolution microscopy platform,,,,,,no_match,,,,,,0.0,,,,,,False
cid-uvvis-001,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,UV–Vis absorption spectroscopy setup with deuterium/halogen white light source and fiber-optic spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cilia_setup_001,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3903800499921017,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,pneumatic artificial cilia array,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
clsm_perovskite_heterogeneity,specific,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.06703981800325093,,,,,,0.057573519004362674,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,magneto-optical microscope,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
cms-detection-chain,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.38923743011367357,,,,,,10.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,charge modulation spectroscopy optical detection setup,,,,,,no_match,,,,,,0.0,,,,,,False
co-pix-nexams-01,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.23463936301137825,,,,,,0.44685352999185624,,,,,,9.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,near-edge X-ray absorption mass spectrometry setup,,,,,,no_match,,,,,,0.0,,,,,,False
cognigr1_asic,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.38213576466483407,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Cognigr1 application-specific integrated circuit (ASIC),,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
combo-saxs-waxs-dsc-raman-linkam,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.435758817021131,,,,,,0.31493447632550065,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,combined DSC with Raman/FTIR setup,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
condensate_terahertz,method_selection,,,,,,acceptable_alternative,,,,,,2.0,,,,,,0.20111945400975278,,,,,,0.1453543736886926,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,ATR-FTIR spectrometer,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
conformer_selection_ims,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,graded-field gel electrophoresis system,,,,,,no_match,,,,,,0.0,,,,,,False
contact-angle-system-wettability,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,water contact angle analyzer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
controlled_release_screening,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.21398626473452756,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,release kinetics / controlled-release testing system,,,,,,no_match,,,,,,0.0,,,,,,False
cr-ethene-trimerization-xas-epr,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7988805459902473,,,,,,0.5773721989562591,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,X-ray absorption spectroscopy (XAS) beamline,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cr_activation_xband_epr,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.7255930445820784,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,high-frequency electron paramagnetic resonance spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
crbr3_nladmr_lockin,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4448953383756435,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,lock-in amplifier,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
crenarchaeol-nmr,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cryo-tem-c8s3,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,aberration-corrected transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cryo_em_chmp2a_chmp3_tubes,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cryo electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cryogenic-ion-trap-soft-xray-nexams,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,cryogenic linear radiofrequency ion trap,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cryotem_micelle_core_imaging,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.2806977062064349,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,small-angle X-ray scattering system,,,,,,no_match,,,,,,0.0,,,,,,False
csnbr3_saxs_gixs,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,7.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,grazing-incidence wide-angle X-ray scattering,,,,,,no_match,,,,,,0.0,,,,,,False
ctocd-dz-sysmo,specific,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.06703981800325093,,,,,,0.05237850090862913,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Nuclear magnetic resonance spectrometer,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
cu2oseo3_absolute_structure,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,single-crystal X-ray diffractometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cuaac-operando-xas,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,operando X-ray absorption spectroscopy setup,,,,,,no_match,,,,,,0.0,,,,,,False
cui-kpfm-01,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Kelvin probe,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cv-potentiostat,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.541942129480027,,,,,,0.47960346638230267,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Autolab PGSTAT100 potentiostat,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
cx_tof_spectrometer,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Crossed-beam setup with retarding field analyzer,,,,,,no_match,,,,,,0.0,,,,,,False
cytc_ssnmr_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,solid-state NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
d0ta10277f_giwaxs,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,grazing-incidence wide-angle X-ray scattering,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
d1nh00514f_tcspp,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,scan-based time-resolved fluorescence measurement system,,,,,,no_match,,,,,,0.0,,,,,,False
d2sm00088a-dls-setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,dynamic light scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
d4nr01524j_tpd,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Sievert-type pressure-composition-temperature apparatus,,,,,,no_match,,,,,,0.0,,,,,,False
d4tb02760d_dls_gpm,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.4218038672742483,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,dynamic light scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
d5lc00186b-eq1,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.45610970846684606,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,motor-driven Halbach array of permanent magnets,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
deflector-tds-001,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,RF transverse deflecting cavity / transverse deflecting structure (TDS),,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
dlp-printer-setup-01,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.45610970846684606,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,digital light processing 3D printer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
dma_setup_compleximers,specific,,,,,,acceptable_alternative,,,,,,2.0,,,,,,0.20111945400975278,,,,,,0.17272055701308803,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Dynamic Mechanical Analyzer,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
dnaJB8-hsp70-fp,specific,no_match,no_equipment_returned,must_have_or_best_match,no_match,must_have_or_best_match,,0.0,0.0,3.0,0.0,3.0,,0.0,0.0,0.4692787260227565,0.0,0.4692787260227565,,0.0,0.0,0.3391602052736161,0.0,0.3391602052736161,,2.0,0.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,False,True,False,True,True,,False,False,True,False,True,,False,False,True,False,True,,False,False,True,False,True,,completed,completed,completed,completed,completed,,False,False,True,False,True,,False,False,True,False,True,,False,False,True,False,True,,fluorescence polarization assay setup,,fluorescence polarization reader,fluorescence polarization assay setup,fluorescence polarization assay instrument,,no_match,no_equipment_returned,must_have_or_best_match,no_match,must_have_or_best_match,,0.0,0.0,3.0,0.0,3.0,,False,False,False,False,False,
dna_ionization_setup,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.511576141875023,,,,,,0.5157980215069693,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,crossed-beam reaction microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
dnajb6b-blot-imager,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,ChemiDoc Go Imaging System,,,,,,no_match,,,,,,0.0,,,,,,False
