query_id,rag_ndcg_at_1,llm_only_ndcg_at_1,delta_llm_minus_rag_ndcg_at_1,rag_ndcg_at_3,llm_only_ndcg_at_3,delta_llm_minus_rag_ndcg_at_3,rag_ndcg_at_5,llm_only_ndcg_at_5,delta_llm_minus_rag_ndcg_at_5,rag_hit_at_1,llm_only_hit_at_1,delta_llm_minus_rag_hit_at_1,rag_hit_at_3,llm_only_hit_at_3,delta_llm_minus_rag_hit_at_3,rag_hit_at_5,llm_only_hit_at_5,delta_llm_minus_rag_hit_at_5,rag_strict_hit_at_3,llm_only_strict_hit_at_3,delta_llm_minus_rag_strict_hit_at_3,rag_must_have_recall_at_1,llm_only_must_have_recall_at_1,delta_llm_minus_rag_must_have_recall_at_1,rag_must_have_recall_at_3,llm_only_must_have_recall_at_3,delta_llm_minus_rag_must_have_recall_at_3,rag_must_have_recall_at_5,llm_only_must_have_recall_at_5,delta_llm_minus_rag_must_have_recall_at_5,rag_relevant_recall_at_3,llm_only_relevant_recall_at_3,delta_llm_minus_rag_relevant_recall_at_3,rag_relevant_recall_at_5,llm_only_relevant_recall_at_5,delta_llm_minus_rag_relevant_recall_at_5
cr-ethene-trimerization-xas-epr,1.0,1.0,0.0,0.7988805459902473,0.7039180890341348,-0.0949624569561125,0.7234405487989655,0.5087403079104241,-0.21470024088854134,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.3,0.2,-0.09999999999999998
cr_activation_xband_epr,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.7255930445820784,0.4448953383756435,-0.2806977062064349,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
crbr3_nladmr_lockin,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.4448953383756435,0.49685462460574326,0.051959286230099766,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
crenarchaeol-nmr,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
cryo-tem-c8s3,1.0,1.0,0.0,0.4692787260227565,0.6296908825811814,0.16041215655842495,0.3666495063604039,0.49198022082688975,0.12533071446648586,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.125,0.25,0.125,0.125,0.25,0.125
cryo_em_chmp2a_chmp3_tubes,1.0,1.0,0.0,0.4692787260227565,0.7462155048864012,0.2769367788636447,0.3391602052736161,0.539309774301071,0.20014956902745484,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
cryogenic-ion-trap-soft-xray-nexams,1.0,0.0,-1.0,0.4692787260227565,0.1268922475567994,-0.3423864784659571,0.40301463303053875,0.1089745384729925,-0.29404009455754626,True,False,-1.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.2,0.2,0.0,0.2,0.2,0.0
cryotem_micelle_core_imaging,0.0,1.0,1.0,0.2960819109658653,0.4692787260227565,0.17319681505689122,0.2806977062064349,0.4448953383756435,0.16419763216920857,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
csnbr3_saxs_gixs,0.42857142857142855,0.42857142857142855,0.0,0.2322609126342973,0.3788012330069363,0.146540320372639,0.19519690212077423,0.31835243547374625,0.12315553335297202,True,True,0.0,True,True,0.0,True,True,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.4,0.2
ctocd-dz-sysmo,0.14285714285714285,0.14285714285714285,0.0,0.06703981800325093,0.06703981800325093,0.0,0.05237850090862913,0.05237850090862913,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cu2oseo3_absolute_structure,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3391602052736161,0.7227265726449517,0.38356636737133554,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
cuaac-operando-xas,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1,0.1,0.0,0.1,0.1,0.0
cui-kpfm-01,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.5531464700081437,0.21398626473452753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
cv-potentiostat,1.0,1.0,0.0,0.541942129480027,0.541942129480027,0.0,0.47960346638230267,0.47960346638230267,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.0
cx_tof_spectrometer,0.0,0.0,0.0,0.0,0.23463936301137825,0.23463936301137825,0.0,0.191067882332417,0.191067882332417,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.25
cytc_ssnmr_setup,1.0,1.0,0.0,0.4692787260227565,0.596170973579556,0.12689224755679945,0.3666495063604039,0.46579097037257516,0.09914146401217128,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
d0ta10277f_giwaxs,1.0,1.0,0.0,0.511576141875023,0.511576141875023,0.0,0.43933947918820293,0.43933947918820293,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
d1nh00514f_tcspp,0.0,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.42180386727424835,0.42180386727424835,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25
d2sm00088a-dls-setup,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.125,0.125,0.0,0.125,0.125,0.0
d4nr01524j_tpd,0.0,0.0,0.0,0.0,0.2960819109658653,0.2960819109658653,0.0,0.26221943716015406,0.26221943716015406,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25
d4tb02760d_dls_gpm,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.42180386727424835,0.42180386727424835,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.25,0.25,0.0
d5lc00186b-eq1,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.45610970846684606,0.0,-0.45610970846684606,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333
deflector-tds-001,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
dlp-printer-setup-01,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.45610970846684606,0.45610970846684606,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
dma_setup_compleximers,0.42857142857142855,0.42857142857142855,0.0,0.20111945400975278,0.20111945400975278,0.0,0.17272055701308803,0.17272055701308803,0.0,True,True,0.0,True,True,0.0,True,True,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
dna_ionization_setup,1.0,1.0,0.0,0.511576141875023,0.7039180890341348,0.1923419471591118,0.5157980215069693,0.5296072150308109,0.013809193523841579,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0
dnajb6b-blot-imager,1.0,0.42857142857142855,-0.5714285714285714,0.541942129480027,0.2709710647400135,-0.2709710647400135,0.47960346638230267,0.23980173319115133,-0.23980173319115133,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,-0.5,0.25,0.25,0.0,0.25,0.25,0.0
dpe-osc-giwaxs,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.6232365884956582,0.5467126805074288,-0.07652390798822939,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
dsc-tg-pml-plla,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3391602052736161,0.7227265726449517,0.38356636737133554,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2
dsc_tg_counterion_polyelectrolyte,1.0,1.0,0.0,0.7653606369886218,0.7988805459902473,0.03351990900162549,0.5531464700081437,0.7234405487989655,0.1702940787908218,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0
dsza_qm_mm_setup,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.3391602052736161,0.0,-0.3391602052736161,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666
dvs-realworld-setup,1.0,0.0,-1.0,0.4692787260227565,0.23463936301137825,-0.23463936301137825,0.3391602052736161,0.16958010263680806,-0.16958010263680806,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
dyfeo3_xrd,1.0,1.0,0.0,0.7653606369886218,0.511576141875023,-0.2537844951135988,0.5979795890554701,0.39969666103112766,-0.19828292802434244,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
eSER-ternary-aer-protocol,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.5979795890554701,0.5979795890554701,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.4,0.4,0.0,0.4,0.4,0.0
e_nose_direction_decode,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.382135764664834,0.0,-0.382135764664834,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25
ebit-euv-spectrometer,0.0,1.0,1.0,0.2960819109658653,0.4692787260227565,0.17319681505689122,0.24110082383082418,0.382135764664834,0.14103494083400983,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
ebl-yig-py-device-fab,0.14285714285714285,1.0,0.8571428571428572,0.08391719931063304,0.5874203951744313,0.5035031958637983,0.08391719931063304,0.5874203951744313,0.5035031958637983,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5
ebsd-quartz-thin-films,1.0,1.0,0.0,0.7039180890341348,0.511576141875023,-0.1923419471591118,0.5499742595406059,0.4199594311463678,-0.13001482839423806,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666
ecr-ion-source-for-sn-beam,0.14285714285714285,1.0,0.8571428571428572,0.08391719931063304,0.6823248527112125,0.5984076534005794,0.08391719931063304,0.6823248527112125,0.5984076534005794,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5
ed_biorob_control_platform,1.0,0.14285714285714285,-0.8571428571428572,0.4692787260227565,0.06703981800325093,-0.40223890801950557,0.3666495063604039,0.05237850090862913,-0.3142710054517748,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.2,0.0,-0.2,0.2,0.0,-0.2
eg-dielectric-relaxation,1.0,1.0,0.0,0.511576141875023,0.7653606369886218,0.2537844951135988,0.39969666103112766,0.5979795890554701,0.19828292802434244,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.5,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
eis-proton-membrane,0.0,0.0,0.0,0.1268922475567994,0.0,-0.1268922475567994,0.09914146401217121,0.0,-0.09914146401217121,False,False,0.0,True,False,-1.0,True,False,-1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666
eis_conductivity_cell,0.0,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.5531464700081437,0.5531464700081437,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222
eis_pa_conductivity,0.0,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3892076988487764,0.3892076988487764,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
eit-lpp-euv-spectrometer,1.0,0.42857142857142855,-0.5714285714285714,0.7988805459902473,0.24341686986201927,-0.555463676128228,0.5773721989562591,0.17592384007933942,-0.4014483588769197,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285
el_polarization_measurement_setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14606834984270645,0.14606834984270645,False,False,0.0,False,False,0.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
ellipsometer-vuv-ir-vase,1.0,1.0,0.0,0.511576141875023,0.7653606369886218,0.2537844951135988,0.3697296716642629,0.5718900525099068,0.20216038084564386,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.125,0.25,0.125,0.125,0.25,0.125
ellipsometer_low_freq_optical_props,1.0,0.0,-1.0,0.4692787260227565,0.2960819109658653,-0.17319681505689122,0.3391602052736161,0.21398626473452756,-0.12517394053908856,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.0,-0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
ellipsometry_casimir_materials,1.0,1.0,0.0,0.511576141875023,0.4692787260227565,-0.042297415852266484,0.3697296716642629,0.36002711239400276,-0.009702559270260147,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.125,0.125,0.0,0.125,0.125,0.0
epr_odmr_v_sic,0.0,1.0,1.0,0.23463936301137825,0.4692787260227565,0.23463936301137825,0.16958010263680806,0.3391602052736161,0.16958010263680806,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0
eq-lockin-harmonic-nonlocal-spin,1.0,1.0,0.0,0.5027986350243819,0.511576141875023,0.008777506850641048,0.4519327149366947,0.6229982502937959,0.17106553535710117,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.0,0.25,0.5,0.25
eq-orientation-analysis,1.0,1.0,0.0,0.5874203951744313,0.9580414003446834,0.3706210051702521,0.5874203951744313,0.9580414003446834,0.3706210051702521,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5
eq1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eq1_fl_imaging,1.0,1.0,0.0,0.5874203951744313,0.9580414003446834,0.3706210051702521,0.5669308506056828,0.9246243924703831,0.35769354186470026,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
eq1_xrd_wash_salt_removal,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.5531464700081437,0.3391602052736161,-0.21398626473452753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
eq_001,1.0,0.0,-1.0,0.4692787260227565,0.3296018199674907,-0.13967690605526578,0.3391602052736161,0.23821199368264298,-0.10094821159097314,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.0,-0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
eq_2dir_setup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eq_chip_readout_setup,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3391602052736161,0.7227265726449517,0.38356636737133554,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.33333333333333337,0.16666666666666666,0.5,0.33333333333333337
eq_cilia_rheometer,1.0,1.0,0.0,0.4692787260227565,0.7039180890341348,0.23463936301137828,0.3666495063604039,0.5499742595406059,0.18332475318020197,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
eq_cpafm_afm,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.40301463303053875,0.731675251137104,0.3286606181065652,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.4,0.2,0.2,0.6,0.39999999999999997
eq_fet_transport,0.0,1.0,1.0,0.0,0.8124242481930318,0.8124242481930318,0.0,0.8124242481930318,0.8124242481930318,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5
eq_giwaxs_perovskite_reconstruction,1.0,0.14285714285714285,-0.8571428571428572,0.4692787260227565,0.3631217289691162,-0.10615699705364029,0.42180386727424835,0.3263863053597219,-0.09541756191452644,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.0
eq_nmr_119sn,1.0,1.0,0.0,0.4692787260227565,0.511576141875023,0.042297415852266484,0.3391602052736161,0.3697296716642629,0.030569466390646782,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1,0.1,0.0,0.1,0.1,0.0
eq_raman_mapping_gradient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579073474186074,0.1579073474186074,False,False,0.0,False,False,0.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.2
eq_sbt23_growth_method_setup,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.5531464700081437,0.5531464700081437,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0
eq_setup_001,0.14285714285714285,1.0,0.8571428571428572,0.06703981800325093,0.7653606369886218,0.6983208189853709,0.04845145789623087,0.7255930445820784,0.6771415866858476,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
eq_setup_adhesion_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eq_setup_pl_epr_giwaxs,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.5531464700081437,0.3391602052736161,-0.21398626473452753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.2,0.1,-0.1,0.2,0.1,-0.1
eq_setup_sans_magnet,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.4852285551163225,0.1460683498427064,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
